datetime_utc,Solar_MW,WindOnshore_MW,TotalRES_MW,irradiance_Wm2,windspeed_ms,temperature_C,datetime_athens,hour_of_day,month,day_of_week,is_weekend
2025-03-23 17:00:00+00:00,9.0,2300.0,2309.0,5.0,1.17,16.4,2025-03-23 19:00:00+02:00,17,3,6,1
2025-03-23 18:00:00+00:00,9.0,2135.0,2144.0,0.0,2.04,16.0,2025-03-23 20:00:00+02:00,18,3,6,1
2025-03-23 19:00:00+00:00,9.0,2440.0,2449.0,0.0,2.82,15.8,2025-03-23 21:00:00+02:00,19,3,6,1
2025-03-23 20:00:00+00:00,0.0,2623.0,2623.0,0.0,3.04,15.2,2025-03-23 22:00:00+02:00,20,3,6,1
2025-03-23 21:00:00+00:00,0.0,2443.0,2443.0,0.0,2.76,14.6,2025-03-23 23:00:00+02:00,21,3,6,1
2025-03-23 22:00:00+00:00,0.0,2505.0,2505.0,0.0,2.04,14.4,2025-03-24 00:00:00+02:00,22,3,6,1
2025-03-23 23:00:00+00:00,0.0,2614.0,2614.0,0.0,1.97,14.2,2025-03-24 01:00:00+02:00,23,3,6,1
2025-03-24 00:00:00+00:00,0.0,2786.0,2786.0,0.0,2.34,14.4,2025-03-24 02:00:00+02:00,0,3,0,0
2025-03-24 01:00:00+00:00,0.0,2790.0,2790.0,0.0,3.08,15.4,2025-03-24 03:00:00+02:00,1,3,0,0
2025-03-24 02:00:00+00:00,0.0,2679.0,2679.0,0.0,2.66,15.4,2025-03-24 04:00:00+02:00,2,3,0,0
2025-03-24 03:00:00+00:00,9.0,2608.0,2617.0,0.0,2.06,15.0,2025-03-24 05:00:00+02:00,3,3,0,0
2025-03-24 04:00:00+00:00,19.0,2558.0,2577.0,0.0,2.61,15.1,2025-03-24 06:00:00+02:00,4,3,0,0
2025-03-24 05:00:00+00:00,276.0,2699.0,2975.0,9.0,2.57,15.4,2025-03-24 07:00:00+02:00,5,3,0,0
2025-03-24 06:00:00+00:00,789.0,2732.0,3521.0,66.0,3.09,16.4,2025-03-24 08:00:00+02:00,6,3,0,0
2025-03-24 07:00:00+00:00,1439.0,2625.0,4064.0,165.0,3.25,17.2,2025-03-24 09:00:00+02:00,7,3,0,0
2025-03-24 08:00:00+00:00,2052.0,2597.0,4649.0,258.0,3.27,17.8,2025-03-24 10:00:00+02:00,8,3,0,0
2025-03-24 09:00:00+00:00,2563.0,2642.0,5205.0,468.0,3.6,18.8,2025-03-24 11:00:00+02:00,9,3,0,0
2025-03-24 10:00:00+00:00,2733.0,2672.0,5405.0,682.0,4.22,19.2,2025-03-24 12:00:00+02:00,10,3,0,0
2025-03-24 11:00:00+00:00,2561.0,2616.0,5177.0,564.0,3.76,19.2,2025-03-24 13:00:00+02:00,11,3,0,0
2025-03-24 12:00:00+00:00,2477.0,2635.0,5112.0,533.0,3.76,19.2,2025-03-24 14:00:00+02:00,12,3,0,0
2025-03-24 13:00:00+00:00,2186.0,2585.0,4771.0,179.0,2.95,17.6,2025-03-24 15:00:00+02:00,13,3,0,0
2025-03-24 14:00:00+00:00,1344.0,2637.0,3981.0,120.0,2.16,17.5,2025-03-24 16:00:00+02:00,14,3,0,0
2025-03-24 15:00:00+00:00,493.0,2534.0,3027.0,118.0,2.77,17.8,2025-03-24 17:00:00+02:00,15,3,0,0
2025-03-24 16:00:00+00:00,49.0,2429.0,2478.0,41.0,2.95,17.2,2025-03-24 18:00:00+02:00,16,3,0,0
2025-03-24 17:00:00+00:00,17.0,2375.0,2392.0,6.0,3.36,17.0,2025-03-24 19:00:00+02:00,17,3,0,0
2025-03-24 18:00:00+00:00,17.0,2538.0,2555.0,0.0,3.15,17.1,2025-03-24 20:00:00+02:00,18,3,0,0
2025-03-24 19:00:00+00:00,15.0,2512.0,2527.0,0.0,2.41,17.1,2025-03-24 21:00:00+02:00,19,3,0,0
2025-03-24 20:00:00+00:00,0.0,2145.0,2145.0,0.0,2.86,16.3,2025-03-24 22:00:00+02:00,20,3,0,0
2025-03-24 21:00:00+00:00,0.0,1863.0,1863.0,0.0,2.85,16.6,2025-03-24 23:00:00+02:00,21,3,0,0
2025-03-24 22:00:00+00:00,0.0,1877.0,1877.0,0.0,1.94,16.2,2025-03-25 00:00:00+02:00,22,3,0,0
2025-03-24 23:00:00+00:00,0.0,2063.0,2063.0,0.0,0.58,15.4,2025-03-25 01:00:00+02:00,23,3,0,0
2025-03-25 00:00:00+00:00,0.0,2141.0,2141.0,0.0,0.79,14.2,2025-03-25 02:00:00+02:00,0,3,1,0
2025-03-25 01:00:00+00:00,0.0,2182.0,2182.0,0.0,0.1,15.5,2025-03-25 03:00:00+02:00,1,3,1,0
2025-03-25 02:00:00+00:00,0.0,2252.0,2252.0,0.0,0.1,14.6,2025-03-25 04:00:00+02:00,2,3,1,0
2025-03-25 03:00:00+00:00,9.0,1974.0,1983.0,0.0,0.3,13.5,2025-03-25 05:00:00+02:00,3,3,1,0
2025-03-25 04:00:00+00:00,10.0,1848.0,1858.0,0.0,0.53,13.8,2025-03-25 06:00:00+02:00,4,3,1,0
2025-03-25 05:00:00+00:00,180.0,1663.0,1843.0,11.0,0.29,14.1,2025-03-25 07:00:00+02:00,5,3,1,0
2025-03-25 06:00:00+00:00,544.0,1469.0,2013.0,126.0,0.96,15.9,2025-03-25 08:00:00+02:00,6,3,1,0
2025-03-25 07:00:00+00:00,1133.0,1485.0,2618.0,178.0,0.82,17.0,2025-03-25 09:00:00+02:00,7,3,1,0
2025-03-25 08:00:00+00:00,1673.0,1427.0,3100.0,187.0,1.06,17.8,2025-03-25 10:00:00+02:00,8,3,1,0
2025-03-25 09:00:00+00:00,1855.0,1323.0,3178.0,301.0,1.17,18.6,2025-03-25 11:00:00+02:00,9,3,1,0
2025-03-25 10:00:00+00:00,2118.0,1532.0,3650.0,325.0,0.54,19.0,2025-03-25 12:00:00+02:00,10,3,1,0
2025-03-25 11:00:00+00:00,1754.0,1504.0,3258.0,367.0,1.01,19.8,2025-03-25 13:00:00+02:00,11,3,1,0
2025-03-25 12:00:00+00:00,1282.0,1547.0,2829.0,600.0,1.95,21.0,2025-03-25 14:00:00+02:00,12,3,1,0
2025-03-25 13:00:00+00:00,918.0,1659.0,2577.0,500.0,1.61,18.4,2025-03-25 15:00:00+02:00,13,3,1,0
2025-03-25 14:00:00+00:00,488.0,1604.0,2092.0,332.0,1.6,17.6,2025-03-25 16:00:00+02:00,14,3,1,0
2025-03-25 15:00:00+00:00,248.0,1203.0,1451.0,212.0,0.83,17.1,2025-03-25 17:00:00+02:00,15,3,1,0
2025-03-25 16:00:00+00:00,40.0,956.0,996.0,47.0,1.59,16.6,2025-03-25 18:00:00+02:00,16,3,1,0
2025-03-25 17:00:00+00:00,17.0,842.0,859.0,6.0,1.22,16.3,2025-03-25 19:00:00+02:00,17,3,1,0
2025-03-25 18:00:00+00:00,17.0,896.0,913.0,0.0,0.46,16.2,2025-03-25 20:00:00+02:00,18,3,1,0
2025-03-25 19:00:00+00:00,17.0,855.0,872.0,0.0,0.65,15.6,2025-03-25 21:00:00+02:00,19,3,1,0
2025-03-25 20:00:00+00:00,0.0,959.0,959.0,0.0,0.55,15.6,2025-03-25 22:00:00+02:00,20,3,1,0
2025-03-25 21:00:00+00:00,0.0,916.0,916.0,0.0,0.87,15.4,2025-03-25 23:00:00+02:00,21,3,1,0
2025-03-25 22:00:00+00:00,0.0,811.0,811.0,0.0,0.11,14.1,2025-03-26 00:00:00+02:00,22,3,1,0
2025-03-25 23:00:00+00:00,0.0,808.0,808.0,0.0,0.61,14.4,2025-03-26 01:00:00+02:00,23,3,1,0
2025-03-26 00:00:00+00:00,0.0,798.0,798.0,0.0,0.72,14.1,2025-03-26 02:00:00+02:00,0,3,2,0
2025-03-26 01:00:00+00:00,0.0,937.0,937.0,0.0,0.65,15.0,2025-03-26 03:00:00+02:00,1,3,2,0
2025-03-26 02:00:00+00:00,0.0,936.0,936.0,0.0,0.59,15.1,2025-03-26 04:00:00+02:00,2,3,2,0
2025-03-26 03:00:00+00:00,9.0,944.0,953.0,0.0,2.6,15.2,2025-03-26 05:00:00+02:00,3,3,2,0
2025-03-26 04:00:00+00:00,53.0,980.0,1033.0,0.0,1.25,14.6,2025-03-26 06:00:00+02:00,4,3,2,0
2025-03-26 05:00:00+00:00,639.0,882.0,1521.0,12.0,0.3,13.9,2025-03-26 07:00:00+02:00,5,3,2,0
2025-03-26 06:00:00+00:00,1638.0,972.0,2610.0,89.0,0.76,15.1,2025-03-26 08:00:00+02:00,6,3,2,0
2025-03-26 07:00:00+00:00,2705.0,866.0,3571.0,153.0,0.7,15.8,2025-03-26 09:00:00+02:00,7,3,2,0
2025-03-26 08:00:00+00:00,3186.0,810.0,3996.0,261.0,0.28,16.8,2025-03-26 10:00:00+02:00,8,3,2,0
2025-03-26 09:00:00+00:00,3389.0,815.0,4204.0,414.0,0.99,18.3,2025-03-26 11:00:00+02:00,9,3,2,0
2025-03-26 10:00:00+00:00,3689.0,845.0,4534.0,675.0,1.33,20.1,2025-03-26 12:00:00+02:00,10,3,2,0
2025-03-26 11:00:00+00:00,4236.0,861.0,5097.0,511.0,1.75,19.8,2025-03-26 13:00:00+02:00,11,3,2,0
2025-03-26 12:00:00+00:00,4246.0,877.0,5123.0,655.0,1.87,20.0,2025-03-26 14:00:00+02:00,12,3,2,0
2025-03-26 13:00:00+00:00,3237.0,863.0,4100.0,694.0,1.91,21.4,2025-03-26 15:00:00+02:00,13,3,2,0
2025-03-26 14:00:00+00:00,2225.0,799.0,3024.0,544.0,1.2,21.4,2025-03-26 16:00:00+02:00,14,3,2,0
2025-03-26 15:00:00+00:00,1025.0,794.0,1819.0,342.0,0.85,21.8,2025-03-26 17:00:00+02:00,15,3,2,0
2025-03-26 16:00:00+00:00,93.0,873.0,966.0,139.0,1.8,19.9,2025-03-26 18:00:00+02:00,16,3,2,0
2025-03-26 17:00:00+00:00,17.0,903.0,920.0,21.0,0.22,17.5,2025-03-26 19:00:00+02:00,17,3,2,0
2025-03-26 18:00:00+00:00,17.0,1071.0,1088.0,0.0,1.02,16.5,2025-03-26 20:00:00+02:00,18,3,2,0
2025-03-26 19:00:00+00:00,15.0,1279.0,1294.0,0.0,1.84,15.9,2025-03-26 21:00:00+02:00,19,3,2,0
2025-03-26 20:00:00+00:00,0.0,1154.0,1154.0,0.0,1.48,15.3,2025-03-26 22:00:00+02:00,20,3,2,0
2025-03-26 21:00:00+00:00,0.0,1160.0,1160.0,0.0,1.58,15.3,2025-03-26 23:00:00+02:00,21,3,2,0
2025-03-26 22:00:00+00:00,0.0,1396.0,1396.0,0.0,1.45,15.0,2025-03-27 00:00:00+02:00,22,3,2,0
2025-03-26 23:00:00+00:00,0.0,1331.0,1331.0,0.0,1.74,15.0,2025-03-27 01:00:00+02:00,23,3,2,0
2025-03-27 00:00:00+00:00,0.0,1142.0,1142.0,0.0,4.2,15.6,2025-03-27 02:00:00+02:00,0,3,3,0
2025-03-27 01:00:00+00:00,0.0,1152.0,1152.0,0.0,0.73,15.6,2025-03-27 03:00:00+02:00,1,3,3,0
2025-03-27 02:00:00+00:00,0.0,1284.0,1284.0,0.0,0.56,14.8,2025-03-27 04:00:00+02:00,2,3,3,0
2025-03-27 03:00:00+00:00,9.0,1302.0,1311.0,0.0,2.02,14.9,2025-03-27 05:00:00+02:00,3,3,3,0
2025-03-27 04:00:00+00:00,57.0,1206.0,1263.0,0.0,2.69,15.2,2025-03-27 06:00:00+02:00,4,3,3,0
2025-03-27 05:00:00+00:00,629.0,1121.0,1750.0,11.0,3.26,15.1,2025-03-27 07:00:00+02:00,5,3,3,0
2025-03-27 06:00:00+00:00,1316.0,1109.0,2425.0,72.0,2.98,16.6,2025-03-27 08:00:00+02:00,6,3,3,0
2025-03-27 07:00:00+00:00,2129.0,1071.0,3200.0,340.0,1.11,18.5,2025-03-27 09:00:00+02:00,7,3,3,0
2025-03-27 08:00:00+00:00,3114.0,872.0,3986.0,358.0,2.1,19.3,2025-03-27 10:00:00+02:00,8,3,3,0
2025-03-27 09:00:00+00:00,3765.0,761.0,4526.0,494.0,3.3,20.0,2025-03-27 11:00:00+02:00,9,3,3,0
2025-03-27 10:00:00+00:00,3462.0,821.0,4283.0,789.0,3.5,21.5,2025-03-27 12:00:00+02:00,10,3,3,0
2025-03-27 11:00:00+00:00,2616.0,1031.0,3647.0,674.0,3.47,21.7,2025-03-27 13:00:00+02:00,11,3,3,0
2025-03-27 12:00:00+00:00,1948.0,1148.0,3096.0,193.0,3.16,19.9,2025-03-27 14:00:00+02:00,12,3,3,0
2025-03-27 13:00:00+00:00,1092.0,1134.0,2226.0,150.0,3.43,19.9,2025-03-27 15:00:00+02:00,13,3,3,0
2025-03-27 14:00:00+00:00,439.0,1005.0,1444.0,78.0,1.9,19.2,2025-03-27 16:00:00+02:00,14,3,3,0
2025-03-27 15:00:00+00:00,175.0,1033.0,1208.0,107.0,1.72,19.4,2025-03-27 17:00:00+02:00,15,3,3,0
2025-03-27 16:00:00+00:00,33.0,900.0,933.0,72.0,1.61,19.0,2025-03-27 18:00:00+02:00,16,3,3,0
2025-03-27 17:00:00+00:00,17.0,852.0,869.0,17.0,0.49,17.7,2025-03-27 19:00:00+02:00,17,3,3,0
2025-03-27 18:00:00+00:00,10.0,832.0,842.0,0.0,0.27,17.2,2025-03-27 20:00:00+02:00,18,3,3,0
2025-03-27 19:00:00+00:00,9.0,1040.0,1049.0,0.0,1.49,17.2,2025-03-27 21:00:00+02:00,19,3,3,0
2025-03-27 20:00:00+00:00,0.0,877.0,877.0,0.0,0.61,16.5,2025-03-27 22:00:00+02:00,20,3,3,0
2025-03-27 21:00:00+00:00,0.0,698.0,698.0,0.0,0.4,15.9,2025-03-27 23:00:00+02:00,21,3,3,0
2025-03-27 22:00:00+00:00,0.0,727.0,727.0,0.0,2.71,14.9,2025-03-28 00:00:00+02:00,22,3,3,0
2025-03-27 23:00:00+00:00,0.0,718.0,718.0,0.0,1.05,13.4,2025-03-28 01:00:00+02:00,23,3,3,0
2025-03-28 00:00:00+00:00,0.0,578.0,578.0,0.0,1.38,13.1,2025-03-28 02:00:00+02:00,0,3,4,0
2025-03-28 01:00:00+00:00,0.0,553.0,553.0,0.0,0.65,12.6,2025-03-28 03:00:00+02:00,1,3,4,0
2025-03-28 02:00:00+00:00,0.0,516.0,516.0,0.0,0.7,12.6,2025-03-28 04:00:00+02:00,2,3,4,0
2025-03-28 03:00:00+00:00,9.0,495.0,504.0,0.0,0.75,11.6,2025-03-28 05:00:00+02:00,3,3,4,0
2025-03-28 04:00:00+00:00,82.0,470.0,552.0,0.0,0.55,11.4,2025-03-28 06:00:00+02:00,4,3,4,0
2025-03-28 05:00:00+00:00,1133.0,469.0,1602.0,21.0,0.98,11.9,2025-03-28 07:00:00+02:00,5,3,4,0
2025-03-28 06:00:00+00:00,3002.0,462.0,3464.0,164.0,1.41,13.2,2025-03-28 08:00:00+02:00,6,3,4,0
2025-03-28 07:00:00+00:00,4455.0,442.0,4897.0,364.0,1.48,14.4,2025-03-28 09:00:00+02:00,7,3,4,0
2025-03-28 08:00:00+00:00,5066.0,540.0,5606.0,556.0,1.82,15.7,2025-03-28 10:00:00+02:00,8,3,4,0
2025-03-28 09:00:00+00:00,5227.0,665.0,5892.0,700.0,2.54,17.1,2025-03-28 11:00:00+02:00,9,3,4,0
2025-03-28 10:00:00+00:00,5231.0,802.0,6033.0,786.0,3.02,17.8,2025-03-28 12:00:00+02:00,10,3,4,0
2025-03-28 11:00:00+00:00,5095.0,860.0,5955.0,809.0,3.11,18.2,2025-03-28 13:00:00+02:00,11,3,4,0
2025-03-28 12:00:00+00:00,4744.0,908.0,5652.0,783.0,3.26,18.4,2025-03-28 14:00:00+02:00,12,3,4,0
2025-03-28 13:00:00+00:00,3773.0,1005.0,4778.0,522.0,2.78,17.7,2025-03-28 15:00:00+02:00,13,3,4,0
2025-03-28 14:00:00+00:00,2646.0,1003.0,3649.0,514.0,2.78,17.8,2025-03-28 16:00:00+02:00,14,3,4,0
2025-03-28 15:00:00+00:00,998.0,910.0,1908.0,326.0,1.58,17.5,2025-03-28 17:00:00+02:00,15,3,4,0
2025-03-28 16:00:00+00:00,131.0,831.0,962.0,157.0,1.68,16.8,2025-03-28 18:00:00+02:00,16,3,4,0
2025-03-28 17:00:00+00:00,16.0,781.0,797.0,23.0,1.14,15.6,2025-03-28 19:00:00+02:00,17,3,4,0
2025-03-28 18:00:00+00:00,17.0,745.0,762.0,0.0,0.84,14.9,2025-03-28 20:00:00+02:00,18,3,4,0
2025-03-28 19:00:00+00:00,10.0,785.0,795.0,0.0,0.7,14.2,2025-03-28 21:00:00+02:00,19,3,4,0
2025-03-28 20:00:00+00:00,0.0,762.0,762.0,0.0,0.72,13.6,2025-03-28 22:00:00+02:00,20,3,4,0
2025-03-28 21:00:00+00:00,0.0,765.0,765.0,0.0,0.25,12.9,2025-03-28 23:00:00+02:00,21,3,4,0
2025-03-28 22:00:00+00:00,0.0,892.0,892.0,0.0,0.0,12.6,2025-03-29 00:00:00+02:00,22,3,4,0
2025-03-28 23:00:00+00:00,0.0,908.0,908.0,0.0,0.25,12.1,2025-03-29 01:00:00+02:00,23,3,4,0
2025-03-29 00:00:00+00:00,0.0,916.0,916.0,0.0,0.05,11.9,2025-03-29 02:00:00+02:00,0,3,5,1
2025-03-29 01:00:00+00:00,0.0,1010.0,1010.0,0.0,0.25,12.8,2025-03-29 03:00:00+02:00,1,3,5,1
2025-03-29 02:00:00+00:00,0.0,988.0,988.0,0.0,0.36,12.2,2025-03-29 04:00:00+02:00,2,3,5,1
2025-03-29 03:00:00+00:00,9.0,958.0,967.0,0.0,0.14,12.1,2025-03-29 05:00:00+02:00,3,3,5,1
2025-03-29 04:00:00+00:00,74.0,974.0,1048.0,0.0,0.63,11.6,2025-03-29 06:00:00+02:00,4,3,5,1
2025-03-29 05:00:00+00:00,646.0,926.0,1572.0,22.0,0.72,12.3,2025-03-29 07:00:00+02:00,5,3,5,1
2025-03-29 06:00:00+00:00,1694.0,854.0,2548.0,151.0,0.63,13.6,2025-03-29 08:00:00+02:00,6,3,5,1
2025-03-29 07:00:00+00:00,2616.0,946.0,3562.0,324.0,0.46,14.9,2025-03-29 09:00:00+02:00,7,3,5,1
2025-03-29 08:00:00+00:00,2769.0,1099.0,3868.0,532.0,1.49,16.1,2025-03-29 10:00:00+02:00,8,3,5,1
2025-03-29 09:00:00+00:00,3104.0,1250.0,4354.0,624.0,1.48,16.6,2025-03-29 11:00:00+02:00,9,3,5,1
2025-03-29 10:00:00+00:00,3208.0,1262.0,4470.0,709.0,1.64,17.5,2025-03-29 12:00:00+02:00,10,3,5,1
2025-03-29 11:00:00+00:00,2838.0,1284.0,4122.0,755.0,2.5,18.2,2025-03-29 13:00:00+02:00,11,3,5,1
2025-03-29 12:00:00+00:00,2545.0,1461.0,4006.0,657.0,2.95,17.6,2025-03-29 14:00:00+02:00,12,3,5,1
2025-03-29 13:00:00+00:00,2111.0,1402.0,3513.0,539.0,2.35,18.0,2025-03-29 15:00:00+02:00,13,3,5,1
2025-03-29 14:00:00+00:00,1375.0,1323.0,2698.0,471.0,1.76,17.6,2025-03-29 16:00:00+02:00,14,3,5,1
2025-03-29 15:00:00+00:00,725.0,1087.0,1812.0,249.0,0.64,16.8,2025-03-29 17:00:00+02:00,15,3,5,1
2025-03-29 16:00:00+00:00,113.0,887.0,1000.0,140.0,0.68,16.5,2025-03-29 18:00:00+02:00,16,3,5,1
2025-03-29 17:00:00+00:00,19.0,827.0,846.0,23.0,0.05,15.6,2025-03-29 19:00:00+02:00,17,3,5,1
2025-03-29 18:00:00+00:00,18.0,877.0,895.0,0.0,0.65,15.1,2025-03-29 20:00:00+02:00,18,3,5,1
2025-03-29 19:00:00+00:00,11.0,793.0,804.0,0.0,0.6,14.5,2025-03-29 21:00:00+02:00,19,3,5,1
2025-03-29 20:00:00+00:00,0.0,777.0,777.0,0.0,0.43,13.8,2025-03-29 22:00:00+02:00,20,3,5,1
2025-03-29 21:00:00+00:00,0.0,703.0,703.0,0.0,0.21,13.3,2025-03-29 23:00:00+02:00,21,3,5,1
2025-03-29 22:00:00+00:00,0.0,547.0,547.0,0.0,0.32,12.8,2025-03-30 00:00:00+02:00,22,3,5,1
2025-03-29 23:00:00+00:00,0.0,388.0,388.0,0.0,0.16,12.4,2025-03-30 01:00:00+02:00,23,3,5,1
2025-03-30 00:00:00+00:00,0.0,303.0,303.0,0.0,0.1,11.9,2025-03-30 02:00:00+02:00,0,3,6,1
2025-03-30 01:00:00+00:00,0.0,260.0,260.0,0.0,0.18,12.6,2025-03-30 04:00:00+03:00,1,3,6,1
2025-03-30 02:00:00+00:00,0.0,260.0,0.0,0.0,0.25,12.3,2025-03-30 05:00:00+03:00,2,3,6,1
2025-03-30 03:00:00+00:00,0.0,260.0,0.0,0.0,0.14,12.1,2025-03-30 06:00:00+03:00,3,3,6,1
2025-03-30 04:00:00+00:00,79.0,122.0,201.0,0.0,0.45,11.3,2025-03-30 07:00:00+03:00,4,3,6,1
2025-03-30 05:00:00+00:00,746.0,100.0,846.0,25.0,0.18,11.8,2025-03-30 08:00:00+03:00,5,3,6,1
2025-03-30 06:00:00+00:00,1947.0,74.0,2021.0,172.0,0.21,13.6,2025-03-30 09:00:00+03:00,6,3,6,1
2025-03-30 07:00:00+00:00,2712.0,54.0,2766.0,368.0,0.71,15.0,2025-03-30 10:00:00+03:00,7,3,6,1
2025-03-30 08:00:00+00:00,2657.0,60.0,2717.0,557.0,1.53,16.4,2025-03-30 11:00:00+03:00,8,3,6,1
2025-03-30 09:00:00+00:00,2950.0,70.0,3020.0,697.0,2.12,17.5,2025-03-30 12:00:00+03:00,9,3,6,1
2025-03-30 10:00:00+00:00,3055.0,104.0,3159.0,663.0,2.34,17.6,2025-03-30 13:00:00+03:00,10,3,6,1
2025-03-30 11:00:00+00:00,2688.0,149.0,2837.0,527.0,2.84,17.5,2025-03-30 14:00:00+03:00,11,3,6,1
2025-03-30 12:00:00+00:00,2759.0,159.0,2918.0,545.0,2.64,17.7,2025-03-30 15:00:00+03:00,12,3,6,1
2025-03-30 13:00:00+00:00,2447.0,154.0,2601.0,540.0,2.31,17.6,2025-03-30 16:00:00+03:00,13,3,6,1
2025-03-30 14:00:00+00:00,1715.0,173.0,1888.0,456.0,2.49,17.1,2025-03-30 17:00:00+03:00,14,3,6,1
2025-03-30 15:00:00+00:00,928.0,154.0,1082.0,339.0,2.53,16.6,2025-03-30 18:00:00+03:00,15,3,6,1
2025-03-30 16:00:00+00:00,140.0,166.0,306.0,158.0,2.1,15.5,2025-03-30 19:00:00+03:00,16,3,6,1
2025-03-30 17:00:00+00:00,18.0,131.0,149.0,23.0,1.45,14.6,2025-03-30 20:00:00+03:00,17,3,6,1
2025-03-30 18:00:00+00:00,10.0,110.0,120.0,0.0,0.22,14.1,2025-03-30 21:00:00+03:00,18,3,6,1
2025-03-30 19:00:00+00:00,0.0,96.0,96.0,0.0,0.94,13.7,2025-03-30 22:00:00+03:00,19,3,6,1
2025-03-30 20:00:00+00:00,0.0,126.0,126.0,0.0,1.01,13.1,2025-03-30 23:00:00+03:00,20,3,6,1
2025-03-30 21:00:00+00:00,0.0,158.0,158.0,0.0,1.92,11.9,2025-03-31 00:00:00+03:00,21,3,6,1
2025-03-30 22:00:00+00:00,0.0,176.0,176.0,0.0,2.44,11.4,2025-03-31 01:00:00+03:00,22,3,6,1
2025-03-30 23:00:00+00:00,0.0,183.0,183.0,0.0,1.86,11.3,2025-03-31 02:00:00+03:00,23,3,6,1
2025-03-31 00:00:00+00:00,0.0,161.0,161.0,0.0,1.43,11.0,2025-03-31 03:00:00+03:00,0,3,0,0
2025-03-31 01:00:00+00:00,0.0,165.0,165.0,0.0,1.71,11.9,2025-03-31 04:00:00+03:00,1,3,0,0
2025-03-31 02:00:00+00:00,1.0,196.0,197.0,0.0,1.56,11.4,2025-03-31 05:00:00+03:00,2,3,0,0
2025-03-31 03:00:00+00:00,1.0,261.0,262.0,0.0,1.8,10.5,2025-03-31 06:00:00+03:00,3,3,0,0
2025-03-31 04:00:00+00:00,55.0,270.0,325.0,0.0,1.7,10.5,2025-03-31 07:00:00+03:00,4,3,0,0
2025-03-31 05:00:00+00:00,598.0,270.0,868.0,13.0,1.88,11.4,2025-03-31 08:00:00+03:00,5,3,0,0
2025-03-31 06:00:00+00:00,1573.0,227.0,1800.0,102.0,0.93,12.1,2025-03-31 09:00:00+03:00,6,3,0,0
2025-03-31 07:00:00+00:00,2252.0,215.0,2467.0,148.0,0.67,12.4,2025-03-31 10:00:00+03:00,7,3,0,0
2025-03-31 08:00:00+00:00,2930.0,270.0,3200.0,325.0,0.85,14.0,2025-03-31 11:00:00+03:00,8,3,0,0
2025-03-31 09:00:00+00:00,3304.0,326.0,3630.0,656.0,1.03,16.1,2025-03-31 12:00:00+03:00,9,3,0,0
2025-03-31 10:00:00+00:00,3516.0,370.0,3886.0,701.0,1.25,16.7,2025-03-31 13:00:00+03:00,10,3,0,0
2025-03-31 11:00:00+00:00,3159.0,493.0,3652.0,731.0,2.35,16.7,2025-03-31 14:00:00+03:00,11,3,0,0
2025-03-31 12:00:00+00:00,2653.0,619.0,3272.0,652.0,2.98,14.9,2025-03-31 15:00:00+03:00,12,3,0,0
2025-03-31 13:00:00+00:00,2212.0,730.0,2942.0,487.0,3.08,17.1,2025-03-31 16:00:00+03:00,13,3,0,0
2025-03-31 14:00:00+00:00,1615.0,773.0,2388.0,484.0,2.67,17.2,2025-03-31 17:00:00+03:00,14,3,0,0
2025-03-31 15:00:00+00:00,860.0,840.0,1700.0,262.0,3.01,16.3,2025-03-31 18:00:00+03:00,15,3,0,0
2025-03-31 16:00:00+00:00,152.0,979.0,1131.0,93.0,2.79,15.1,2025-03-31 19:00:00+03:00,16,3,0,0
2025-03-31 17:00:00+00:00,1.0,1317.0,1318.0,17.0,2.05,14.4,2025-03-31 20:00:00+03:00,17,3,0,0
2025-03-31 18:00:00+00:00,1.0,1590.0,1591.0,0.0,2.1,13.6,2025-03-31 21:00:00+03:00,18,3,0,0
2025-03-31 19:00:00+00:00,0.0,1378.0,1378.0,0.0,1.87,13.4,2025-03-31 22:00:00+03:00,19,3,0,0
2025-03-31 20:00:00+00:00,0.0,1313.0,1313.0,0.0,0.99,13.4,2025-03-31 23:00:00+03:00,20,3,0,0
2025-03-31 21:00:00+00:00,0.0,1133.0,1133.0,0.0,1.68,13.1,2025-04-01 00:00:00+03:00,21,3,0,0
2025-03-31 22:00:00+00:00,0.0,1039.0,1039.0,0.0,1.73,12.8,2025-04-01 01:00:00+03:00,22,3,0,0
2025-03-31 23:00:00+00:00,0.0,1037.0,1037.0,0.0,0.99,12.1,2025-04-01 02:00:00+03:00,23,3,0,0
2025-04-01 00:00:00+00:00,0.0,1178.0,1178.0,0.0,1.43,11.8,2025-04-01 03:00:00+03:00,0,4,1,0
2025-04-01 01:00:00+00:00,0.0,1348.0,1348.0,0.0,1.45,11.4,2025-04-01 04:00:00+03:00,1,4,1,0
2025-04-01 02:00:00+00:00,1.0,1501.0,1502.0,0.0,0.89,11.0,2025-04-01 05:00:00+03:00,2,4,1,0
2025-04-01 03:00:00+00:00,1.0,1419.0,1420.0,0.0,1.06,10.6,2025-04-01 06:00:00+03:00,3,4,1,0
2025-04-01 04:00:00+00:00,43.0,1307.0,1350.0,0.0,1.6,10.4,2025-04-01 07:00:00+03:00,4,4,1,0
2025-04-01 05:00:00+00:00,519.0,1393.0,1912.0,24.0,1.72,10.4,2025-04-01 08:00:00+03:00,5,4,1,0
2025-04-01 06:00:00+00:00,1256.0,1166.0,2422.0,143.0,1.04,11.9,2025-04-01 09:00:00+03:00,6,4,1,0
