datetime_utc,actual_solar_MW,forecast_solar_MW,actual_wind_MW,forecast_wind_MW,actual_total_MW,forecast_total_MW
2025-10-10 08:00:00+00:00,4996.0,4544.292913606202,340.0,648.9074193809868,5336.0,5193.200332987189
2025-10-10 09:00:00+00:00,5013.0,4679.71663960019,292.0,542.7095783409,5305.0,5222.426217941091
2025-10-10 10:00:00+00:00,5024.0,4702.687596861428,258.0,467.620608248817,5282.0,5170.308205110245
2025-10-10 11:00:00+00:00,4995.0,4685.3536067886735,227.0,438.96849169694144,5222.0,5124.322098485615
2025-10-10 12:00:00+00:00,4392.0,4165.633756282807,213.0,716.5960529211052,4605.0,4882.229809203912
2025-10-10 13:00:00+00:00,3379.0,3433.817491495897,282.0,728.0204367423307,3661.0,4161.8379282382275
2025-10-10 14:00:00+00:00,1821.0,2003.9546511082042,316.0,721.3228740880079,2137.0,2725.277525196212
2025-10-10 15:00:00+00:00,280.0,344.86383357534936,276.0,720.5599576647662,556.0,1065.4237912401156
2025-10-10 16:00:00+00:00,0.0,4.624611521642043,327.0,873.3742860103995,327.0,877.9988975320415
2025-10-10 17:00:00+00:00,0.0,0.013639069242399902,381.0,930.353632298673,381.0,930.3672713679154
2025-10-10 18:00:00+00:00,0.0,0.008547373167219227,365.0,936.5349185778548,365.0,936.543465951022
2025-10-10 19:00:00+00:00,0.0,0.006179718648168622,389.0,929.0510707175437,389.0,929.0572504361918
2025-10-10 20:00:00+00:00,0.0,0.004861612532426667,390.0,885.31392378298,390.0,885.3187853955125
2025-10-10 21:00:00+00:00,0.0,0.004861612532426667,359.0,891.0791812438424,359.0,891.0840428563748
2025-10-10 22:00:00+00:00,0.0,0.004861612532426667,398.0,845.8256661822506,398.0,845.830527794783
2025-10-10 23:00:00+00:00,0.0,0.004861612532426667,487.0,839.0832021496122,487.0,839.0880637621447
